89.9 3.38453 50 
90 3.38452 50 
90.1 3.38452 50 
90.2 3.38452 50 
90.3 3.38451 49.9999 
90.4 3.38451 49.9999 
90.5 3.38451 49.9999 
90.6 3.38451 49.9999 
90.7 3.3845 49.9999 
90.8 3.3845 49.9999 
90.9 3.3845 49.9999 
91 3.38449 49.9999 
91.1 3.38449 49.9999 
91.2 3.38449 49.9999 
91.3 3.38448 49.9999 
91.4 3.38448 49.9999 
91.5 3.38448 49.9999 
91.6 3.38447 49.9999 
91.7 3.38447 49.9999 
91.8 3.38446 49.9999 
91.9 3.38446 49.9999 
92 3.38445 49.9999 
92.1 3.38445 49.9999 
92.2 3.38445 49.9999 
92.3 3.38444 49.9999 
92.4 3.38444 49.9999 
92.5 3.38443 49.9999 
92.6 3.38443 49.9999 
92.7 3.38442 49.9999 
92.8 3.38441 49.9999 
92.9 3.38441 49.9999 
93 3.3844 49.9999 
93.1 3.3844 49.9999 
93.2 3.38439 49.9999 
93.3 3.38439 49.9999 
93.4 3.38438 49.9999 
93.5 3.38437 49.9999 
93.6 3.38437 49.9999 
93.7 3.38436 49.9999 
93.8 3.38435 49.9999 
93.9 3.38434 49.9999 
94 3.38434 49.9999 
94.1 3.38433 49.9999 
94.2 3.38432 49.9999 
94.3 3.38431 49.9998 
94.4 3.3843 49.9998 
94.5 3.38429 49.9998 
94.6 3.38429 49.9998 
94.7 3.38428 49.9998 
94.8 3.38427 49.9998 
94.9 3.38426 49.9998 
95 3.38425 49.9998 
95.1 3.38424 49.9998 
95.2 3.38423 49.9998 
95.3 3.38422 49.9998 
95.4 3.3842 49.9998 
95.5 3.38419 49.9998 
95.6 3.38418 49.9998 
95.7 3.38417 49.9998 
95.8 3.38416 49.9998 
95.9 3.38414 49.9998 
96 3.38413 49.9998 
96.1 3.38412 49.9998 
96.2 3.3841 49.9997 
96.3 3.38409 49.9997 
96.4 3.38407 49.9997 
96.5 3.38406 49.9997 
96.6 3.38404 49.9997 
96.7 3.38403 49.9997 
96.8 3.38401 49.9997 
96.9 3.38399 49.9997 
97 3.38398 49.9997 
97.1 3.38396 49.9997 
97.2 3.38394 49.9997 
97.3 3.38392 49.9997 
97.4 3.3839 49.9996 
97.5 3.38388 49.9996 
97.6 3.38386 49.9996 
97.7 3.38384 49.9996 
97.8 3.38382 49.9996 
97.9 3.3838 49.9996 
98 3.38377 49.9996 
98.1 3.38375 49.9996 
98.2 3.38373 49.9996 
98.3 3.3837 49.9995 
98.4 3.38368 49.9995 
98.5 3.38365 49.9995 
98.6 3.38362 49.9995 
98.7 3.38359 49.9995 
98.8 3.38357 49.9995 
98.9 3.38354 49.9995 
99 3.38351 49.9994 
99.1 3.38348 49.9994 
99.2 3.38344 49.9994 
99.3 3.38341 49.9994 
99.4 3.38338 49.9994 
99.5 3.38334 49.9994 
99.6 3.38331 49.9993 
99.7 3.38327 49.9993 
99.8 3.38323 49.9993 
99.9 3.38319 49.9993 
100 3.38315 49.9993 
